MUNICIPI,DISTRICTE,SECCIO,MUNDISSEC,xcoord,ycoord
"251207","02","002","25120702002",0.63495255435993,41.6095613831481
"251207","02","003","25120702003",0.636683729257907,41.6161587425218
"251207","02","004","25120702004",0.675207964012825,41.6295944105286
"251207","02","005","25120702005",0.627879768251112,41.5970264365322
"251207","02","006","25120702006",0.62933896128605,41.6108776844296
"251207","02","007","25120702007",0.62758267131109,41.6096451459522
"251207","02","008","25120702008",0.63052503527653,41.6116370544086
"251207","02","009","25120702009",0.620954444821533,41.6030759189916
"251207","03","003","25120703003",0.625402852098071,41.6137984723046
"251207","03","004","25120703004",0.620239861239502,41.6088366308065
"251207","03","005","25120703005",0.611971167139005,41.602031781994
"251207","03","006","25120703006",0.617890240388176,41.6111211549423
"251207","03","007","25120703007",0.618610528975562,41.6105234904237
"251207","03","008","25120703008",0.619499059248155,41.6099546787865
"251207","04","001","25120704001",0.624551027463792,41.6172965120678
"251207","04","003","25120704003",0.618138573483076,41.6134238495017
"251207","04","004","25120704004",0.619116233674272,41.6154388690797
"251207","04","005","25120704005",0.617029538646446,41.6157854026245
"251207","04","006","25120704006",0.615872813898708,41.6131951873698
"251207","04","007","25120704007",0.614530845236983,41.6135601123659
"251207","04","008","25120704008",0.613085717831072,41.612955952818
"251207","04","010","25120704010",0.609534395457122,41.6142867965357
"251207","04","011","25120704011",0.61049046911729,41.6121545818104
"251207","04","013","25120704013",0.611756365638148,41.6112084380994
"251207","04","014","25120704014",0.609517028924422,41.6071750520174
"251207","04","015","25120704015",0.614658681544261,41.6105891715259
"251207","04","016","25120704016",0.615790050736464,41.611184782194
"251207","04","017","25120704017",0.613369814215351,41.6152069633999
"251207","05","002","25120705002",0.622930837680804,41.619784922569
"251207","05","003","25120705003",0.619116777959004,41.6173018091655
"251207","05","004","25120705004",0.615486210241099,41.6169198064245
"251207","05","005","25120705005",0.615604707245894,41.6183807380155
"251207","05","006","25120705006",0.610350357727159,41.6171650918404
"251207","05","007","25120705007",0.620690474490788,41.6180203459612
"251207","05","008","25120705008",0.612586251898111,41.6220554096511
"251207","05","009","25120705009",0.617437366783945,41.6200271665208
"251207","05","010","25120705010",0.61786874122978,41.6184502180459
"251207","05","011","25120705011",0.610879293719501,41.6194580704972
"251207","05","012","25120705012",0.615147610522986,41.6212596477088
"251207","06","001","25120706001",0.627016944704606,41.6206423855705
"251207","06","002","25120706002",0.627607820519728,41.6225038908297
"251207","06","003","25120706003",0.625491302009448,41.6243136771274
"251207","06","004","25120706004",0.622568559405023,41.6218395454701
"251207","06","005","25120706005",0.619816845788538,41.6203215231436
"251207","06","006","25120706006",0.621215969553696,41.6267670419948
"251207","06","007","25120706007",0.623396872765414,41.6294805983168
"251207","06","009","25120706009",0.626275466564706,41.6263032163806
"251207","06","010","25120706010",0.62383285144761,41.62371352473
"251207","06","011","25120706011",0.617213399514464,41.6235917755973
"251207","06","012","25120706012",0.621961891548207,41.6238520839351
"251207","06","013","25120706013",0.620173092136946,41.6217144898806
"251207","06","014","25120706014",0.628573041160385,41.6286580121053
"251207","06","016","25120706016",0.619837151959098,41.6248495758353
"251207","06","017","25120706017",0.620477327614525,41.6307999917138
"251207","07","001","25120707001",0.656979479770102,41.5560238956236
"251207","07","002","25120707002",0.643750084896549,41.6094198954044
"251207","07","003","25120707003",0.641690756577393,41.5997924498999
"251207","07","004","25120707004",0.69215758183812,41.5954679060163
"251207","07","005","25120707005",0.646950652963873,41.6028652299879
"251207","07","006","25120707006",0.644449567447044,41.6012200442788
"251207","07","007","25120707007",0.648152586593265,41.6058559695383
"251207","08","001","25120708001",0.577561070523089,41.6004024083531
"251207","08","002","25120708002",0.554968681320916,41.6375277512803
"251207","08","003","25120708003",0.449020727234985,41.6897964748268
"251207","09","001","25120709001",0.596112444396351,41.6470006568507
"251207","09","002","25120709002",0.635008442174957,41.6503349635363
"251214","01","001","25121401001",0.713276474591678,42.809623448987
"251229","01","001","25122901001",0.909938860061639,41.7077625302877
"251229","01","002","25122901002",0.882720220822865,41.7072771389053
"251235","01","001","25123501001",1.27714809581016,42.6728832718206
"251240","01","001","25124001001",1.47683748838152,42.0628873842282
"251253","01","001","25125301001",0.538704878440336,41.3869262240732
"251266","01","001","25126601001",1.1903520204554,42.4874135006101
"251272","01","001","25127201001",1.66779420721775,42.4348477355402
"251288","01","001","25128801001",0.982733341330946,42.0817801076492
"251288","01","001","25128801001",0.923687580141377,42.0564420821253
"251291","01","001","25129101001",1.46195852604936,41.9233815206452
"251305","01","001","25130501001",1.02355347376464,41.5317230529553
"251312","01","001","25131201001",0.359606737475765,41.4579426412051
"251327","01","001","25132701001",1.33264207598101,41.8009132825964
"251333","01","001","25133301001",0.506392939211524,41.343395932539
"251348","01","001","25134801001",0.730059810338535,41.7385589315878
"251351","01","001","25135101001",0.895153618491457,41.5984030137173
"251364","01","001","25136401001",1.47629309631016,41.7843836402527
"251364","01","001","25136401001",1.55285818695017,41.7839250549828
"251370","01","001","25137001001",0.892785525933897,41.6276839199593
"251370","01","002","25137001002",0.891982302323035,41.6358786234847
"251370","01","003","25137001003",0.899910086000422,41.6328853243896
"251370","01","004","25137001004",0.874188278855928,41.6185436570139
"251370","01","005","25137001005",0.896835907649442,41.6198171565063
"251370","01","006","25137001006",0.901794031738928,41.6262776517681
"251386","01","001","25138601001",0.971599526540978,41.7965525718291
"251399","01","001","25139901001",1.69308021234892,42.3213951096883
"251403","01","001","25140301001",1.32887324927395,42.3085498399007
"251403","01","001","25140301001",1.32909390524245,42.3856844609928
"251410","01","001","25141001001",1.27079244894329,41.5877561622701
"251425","01","001","25142501001",0.598165738084236,41.5535139664483
"251431","01","001","25143101001",1.21239358622765,41.5991745711128
"251459","01","001","25145901001",1.11727451272868,41.5467638838365
"251462","01","001","25146201001",1.63471129898799,42.047682481858
"251484","01","001","25148401001",1.43908886162757,42.1228155506362
"251497","01","001","25149701001",1.32306037009234,42.0950328420569
"251500","01","001","25150001001",1.17312010569682,41.8569629519765
"251517","01","001","25151701001",1.50208796439965,42.0052158706929
"251517","01","001","25151701001",1.53079426780302,41.9925087452529
"251522","01","001","25152201001",1.33966407573261,41.6931171692835
"251538","01","001","25153801001",0.960232372101786,41.494406366886
"251543","01","001","25154301001",1.07658145197298,41.4971130991716
"251556","01","001","25155601001",1.31936138842317,42.2107137072905
"251569","01","001","25156901001",0.794811964113737,41.8325501068386
"251569","01","001","25156901001",0.664901866913434,41.9101457856991
"251575","01","001","25157501001",1.14751125245467,41.7459988241548
"251581","01","001","25158101001",0.862222230239726,41.6497343643875
"251615","01","001","25161501001",1.05020131715455,42.2308404378064
"251615","01","001","25161501001",0.905284520534708,42.2658754091007
"251636","01","001","25163601001",1.5832145166246,42.1761115628103
"251641","01","001","25164101001",0.949734230529658,41.7295447300505
"251654","01","001","25165401001",1.2635328971724,42.0801674123596
"251667","01","001","25166701001",1.36858364487728,41.9518054361211
"251673","01","001","25167301001",1.71668675317544,41.8903515254096
"251673","01","001","25167301001",1.54854955282403,41.8439980945481
"251689","01","001","25168901001",0.87164239919429,41.6756034877612
"251692","01","001","25169201001",0.882287205714317,41.3812200408812
"251706","01","001","25170601001",0.732507803149084,41.3351064879109
"251713","01","001","25171301001",0.957792167210538,42.2468477041488
"251713","01","002","25171301002",0.987184742339674,42.2772868585144
"251728","01","001","25172801001",1.20073437468972,41.9154988199681
"251728","01","002","25172801002",1.15667081496379,41.9153627530999
"251734","01","001","25173401001",0.800623679019192,42.3939312688056
"251734","01","001","25173401001",0.733445172202928,42.482830360914
"251734","01","002","25173401002",0.74110729724199,42.4067135263058
"251749","01","001","25174901001",0.642907844304181,41.7331376418877
"251752","01","001","25175201001",1.83360829946535,42.3665791320247
"251765","01","001","25176501001",1.04654593818523,41.6015189292311
"251771","01","001","25177101001",1.03375859948352,41.8009392371048
"251790","01","001","25179001001",1.72726342923781,42.3876204283963
"251804","01","001","25180401001",0.878890180520712,41.558264150593
"251811","01","001","25181101001",1.11564179075031,41.7630296237086
"251826","01","001","25182601001",0.737221159032153,41.5428275522828
"251832","01","001","25183201001",1.1474994328122,42.4610076141622
"251850","01","001","25185001001",1.3203623056506,42.2699884242665
"251850","01","001","25185001001",1.40207083688545,42.2919892974595
"251863","01","001","25186301001",1.55377838024102,41.9222729055124
"251898","01","001","25189801001",0.592158020035083,41.6950126441489
"251902","01","001","25190201001",0.92136949372274,42.2219395405554
"251919","01","001","25191901001",1.30868148152061,41.8652307356405
"251924","01","001","25192401001",1.40617633863856,41.6552323387605
"251930","01","001","25193001001",1.58079230607727,42.1173548058884
"251930","01","001","25193001001",1.58901041614645,42.135846134712
"251945","01","001","25194501001",1.35886877450662,41.7335009228502
"251961","01","001","25196101001",0.767248865855658,42.0775268665558
"251977","01","001","25197701001",1.3445782388572,41.7638808505933
"252000","01","001","25200001001",0.559756230674282,41.4638585621451
"252017","01","001","25201701001",0.88646812945274,42.4083211524313
"252022","01","001","25202201001",0.92422420033003,42.315193420805
"252022","01","001","25202201001",0.919033545055186,42.3719955758376
"252038","01","001","25203801001",1.46658335694359,42.3569683717582
"252038","01","002","25203801002",1.46065852070801,42.3587644578358
"252038","01","003","25203801003",1.48035590399023,42.3621867061958
"252038","01","004","25203801004",1.45542624637679,42.3587410860024
"252038","01","005","25203801005",1.45864134279833,42.3554253029162
"252038","01","006","25203801006",1.49678186032387,42.3437353566438
"252038","01","006","25203801006",1.45690481724553,42.3547467677056
"252038","01","007","25203801007",1.45221174373991,42.3553564383367
"252043","01","001","25204301001",0.41302272698889,41.4653653403639
"252043","01","002","25204301002",0.423069022350588,41.4143468580585
"252056","01","001","25205601001",0.83350936672253,41.6260910895459
"252069","01","001","25206901001",0.699083226924545,41.4207079906543
"252075","01","001","25207501001",1.52637426521728,42.0050034700711
"252075","01","002","25207501002",1.50955094727353,41.9808139944038
"252075","01","003","25207501003",1.5170557363473,41.9915040541559
"252075","02","001","25207502001",1.5058089295083,42.004377586098
"252075","02","002","25207502002",1.53595030959292,41.9856453901628
"252081","01","001","25208101001",1.14634290433894,42.375919605408
"252094","01","001","25209401001",1.08028379986929,42.4430899545502
"252108","01","001","25210801001",0.466661403621391,41.5393202802209
"252115","01","001","25211501001",0.568068364428141,41.5561443406142
"252120","01","001","25212001001",0.588077206041233,41.5200115535054
"252167","01","001","25216701001",1.36128401391066,41.5849296853339
"252173","01","001","25217301001",1.11002009874799,41.630704697183
"252173","01","002","25217301002",1.13420894339161,41.6438260442103
"252173","01","002","25217301002",1.14356874544738,41.6921217530714
"252173","02","001","25217302001",1.15346257134543,41.6299444596473
"252173","02","002","25217302002",1.14921167357245,41.6471553398196
"252173","02","003","25217302003",1.15407232885989,41.6516633049274
"252173","03","001","25217303001",1.14157173675511,41.657309403852
"252173","03","002","25217303002",1.15079650105493,41.6557923806832
"252173","03","003","25217303003",1.1290314570902,41.6630423976709
"252173","04","001","25217304001",1.1392143108165,41.6479648011288
"252173","04","002","25217304002",1.12235901513274,41.6502415823467
"252189","01","001","25218901001",1.02182499078934,41.4296815462695
"252192","01","001","25219201001",1.27743309379666,41.7220532366318
"252206","01","001","25220601001",0.786870235114814,41.7198707451533
"252213","01","001","25221301001",1.23413970762926,42.5184220003451
"252228","01","001","25222801001",1.2356899349086,41.9566911263769
"252234","01","001","25223401001",1.44217621970687,41.8419265896828
"252249","01","001","25224901001",0.721575151130143,41.3951931775459
"252252","01","001","25225201001",1.05792243744422,41.7103668171647
"252265","01","001","25226501001",0.59836602215462,41.4206872231266
"252271","01","001","25227101001",0.97262804076629,42.4441187866973
"252287","01","001","25228701001",0.589445149407423,41.6758002729856
"252287","01","001","25228701001",0.538277684473445,41.7005763806461
"252287","01","002","25228701002",0.613355018138663,41.6789941724566
"252304","01","001","25230401001",0.809671993780514,41.5836926812379
"252311","01","001","25231101001",0.702794890379692,41.7122328919255
"252326","01","001","25232601001",0.519325239401503,41.5302390447548
"252332","01","001","25233201001",0.63598507953767,41.6763705689678
"252347","01","001","25234701001",0.894869244531683,42.1659938534061
"252347","01","002","25234701002",0.900708886828799,42.1631957814233
"252347","02","001","25234702001",0.889369042561903,42.1637551565372
"252347","02","002","25234702002",0.896493659970843,42.1710936414866
"252347","03","001","25234703001",0.885943529218338,42.1295104690297
"252347","03","001","25234703001",0.931492870611841,42.1498573401461
"252347","03","001","25234703001",0.791273574296377,42.2166212142043
"252347","03","001","25234703001",0.782098209721122,42.3600005557471
"252385","01","001","25238501001",1.12378134083329,41.501974974641
"252398","01","001","25239801001",1.56573252638416,42.3631467266755
"252398","01","001","25239801001",1.45388081739183,42.4440195473381
"252402","01","001","25240201001",0.833904948105537,41.7522415797304
"252424","01","001","25242401001",1.12654802604469,41.5952243997915
"252430","01","001","25243001001",0.793783754287731,42.7031680740214
"252430","01","002","25243001002",0.787154434476325,42.705813603074
"252430","01","003","25243001003",0.798262568325311,42.7043778013517
"252445","01","001","25244501001",1.08798681951375,41.6431926847382
"252458","01","001","25245801001",0.758631417849685,42.541382922248
"252477","01","001","25247701001",0.683213423717528,42.7276225810505
"252477","01","001","25247701001",0.736731402964185,42.7575374368298
"252483","01","001","25248301001",0.954955011915599,41.6018444064091
"252496","01","001","25249601001",1.26190379685684,41.8982887107495
"252509","01","001","25250901001",1.00713949232848,41.9929124281141
"252516","01","001","25251601001",0.621299416075032,41.7115429680112
"252521","01","001","25252101001",0.921760011177864,41.662125420812
"252537","01","001","25253701001",0.951486648598693,41.3864968981438
"252542","01","001","25254201001",0.73494867255414,41.6815201590136
"252555","01","001","25255501001",0.97588997524643,41.4398841095623
"259010","01","001","25901001001",1.21682362487333,42.586730272266
"259025","01","001","25902501001",1.06479205263828,41.5594098975304
"259031","01","001","25903101001",1.15424406540553,42.6028886743252
"259046","01","001","25904601001",0.850526772376206,42.0980250307467
"259059","01","001","25905901001",1.3714709827021,41.6054560928088
"259059","01","001","25905901001",1.26350130488729,41.6181794665438
"259059","01","001","25905901001",1.33013577675363,41.6330792533438
"259062","01","001","25906201001",1.24230832261977,42.3031508613963
"259078","01","001","25907801001",1.25707316152739,41.7838243842839
"259078","01","001","25907801001",1.30577359903689,41.9071163913059
"259084","01","001","25908401001",1.39925755007154,42.1949895959061
"259097","01","001","25909701001",1.49679565220451,42.2468041416912
"259101","01","001","25910101001",1.60303536181811,42.245914137193
"259118","01","001","25911801001",1.20691476584069,41.7356342456384
"259123","01","001","25912301001",0.38279587706727,41.6673866400225
"259139","01","001","25913901001",1.82371600399198,42.323923799422
"430017","01","001","43001701001",1.42426183035433,41.3628180334045
"430022","01","001","43002201001",1.49270173311227,41.241976218636
"430038","01","001","43003801001",1.1043757374744,41.245871136195
"430043","01","001","43004301001",0.492989092945163,40.5470285144595
"430043","01","002","43004301002",0.467937249668425,40.5415702936676
"430043","01","003","43004301003",0.538382921805269,40.5864959192598
"430043","01","004","43004301004",0.475158394580614,40.5375464240356
"430043","02","001","43004302001",0.460679818189659,40.5487339011244
"430043","02","002","43004302002",0.482305969753893,40.5455849815858
"430056","02","001","43005602001",1.16722276586511,41.265456636478
"430069","01","001","43006901001",0.474126726620899,40.8665784982653
"430075","01","001","43007501001",1.05012954139384,41.2082788366163
"430081","01","001","43008101001",0.368751152218243,40.8537257793802
"430094","01","001","43009401001",0.961047319147327,41.2049734935313
"430108","01","001","43010801001",1.30649916062363,41.2973442190344
"430115","01","001","43011501001",1.10065311130379,41.1995830130348
"430120","01","001","43012001001",1.38278251787539,41.1572036175168
"430120","01","002","43012001002",1.38254579809138,41.1369604933928
"430120","01","003","43012001003",1.36869460291367,41.1448101881843
"430136","01","002","43013601002",0.803204166261695,40.8839419012212
"430136","01","003","43013601003",0.756281555273059,40.8468438237981
"430136","01","003","43013601003",0.775409748782206,40.9074481025575
"430141","01","001","43014101001",0.580956528074533,40.7138531980418
"430141","01","002","43014101002",0.70747226072614,40.635338755903
"430141","01","002","43014101002",0.670895276761921,40.6708339650283
"430141","02","001","43014102001",0.577743493675499,40.7134800843396
"430141","02","002","43014102002",0.567324965872573,40.7347728720098
"430141","03","001","43014103001",0.57467029415153,40.7103718891213
"430141","03","002","43014103002",0.557449140654292,40.7187068752997
"430141","04","001","43014104001",0.578297147404678,40.7105702455702
"430141","04","002","43014104002",0.582411220829337,40.7082399291272
"430141","04","003","43014104003",0.576615196415494,40.7082642603069
"430141","04","004","43014104004",0.548928027286799,40.6851236061793
"430141","04","005","43014104005",0.582670314142814,40.7044295489846
"430141","04","006","43014104006",0.572083128851017,40.6699175425582
"430154","01","001","43015401001",0.956869879246018,41.2385251866336
"430167","01","001","43016701001",1.60655129941112,41.2728771943908
"430167","01","001","43016701001",1.63559330184154,41.3115970917357
"430173","01","001","43017301001",0.903373113246052,41.1313397247674
"430189","01","001","43018901001",0.275739004461693,40.8759448101351
"430192","01","001","43019201001",0.550176975532554,41.1643956766222
"430206","01","001","43020601001",1.57340836804194,41.2728459486378
"430206","01","002","43020601002",1.54686271602548,41.2688799776526
"430213","01","001","43021301001",1.22904683045457,41.411236258045
"430228","01","001","43022801001",0.269073395044075,41.0950243485758
"430228","01","002","43022801002",0.329959315092533,41.1164246533689
"430234","01","001","43023401001",0.759888892189759,41.1590734893759
"430249","01","001","43024901001",1.56791774151117,41.234087038822
"430252","01","001","43025201001",0.52315891036764,40.9675767040705
"430265","01","001","43026501001",0.583562223690969,41.0683363313289
"430271","01","001","43027101001",0.721255052362501,41.2825908383506
"430287","01","001","43028701001",1.48301935208053,41.2817746530639
"430290","01","001","43029001001",1.15046947244956,41.4499125961063
"430304","01","001","43030401001",1.4360953327638,41.2251678363304
"430311","01","001","43031101001",1.01723249818846,41.1780023701263
"430326","01","001","43032601001",0.372669770031422,41.0147771678142
"430332","01","001","43033201001",1.00400325255818,41.1462583821326
"430347","01","001","43034701001",1.34133977028286,41.277037665478
"430350","01","001","43035001001",0.730320619823266,41.2457391909473
"430363","01","001","43036301001",1.30016059550447,41.3951784344267
"430379","01","002","43037901002",1.58387326400238,41.2138457341308
"430379","02","001","43037902001",1.57039100262571,41.1882928038828
"430379","03","004","43037903004",1.60659064322901,41.1908970900887
"430385","01","001","43038501001",1.05250222786049,41.074016102577
"430385","01","002","43038501002",1.04959142086921,41.0724483985699
"430385","01","003","43038501003",1.05615567992357,41.0715850336565
"430385","02","001","43038502001",1.05997035738126,41.0652342751117
"430385","02","002","43038502002",1.06302233819854,41.0672051193782
"430385","02","003","43038502003",1.07228492325581,41.0702783064519
"430385","02","004","43038502004",1.05709202395729,41.0682893598328
"430385","02","005","43038502005",1.02122295372403,41.086568003779
"430385","02","006","43038502006",1.0968116741327,41.0723630840533
"430385","02","007","43038502007",1.09014996740644,41.0908158312342
"430385","02","008","43038502008",1.0597851374289,41.0688089433883
"430385","02","009","43038502009",1.08496156047049,41.0801073981682
"430398","01","001","43039801001",1.04057883457483,41.2927208189972
"430402","01","001","43040201001",0.799896826591357,41.0947315975846
"430419","01","001","43041901001",0.281689805407233,41.0424381425668
"430424","01","002","43042401002",1.09052430897593,41.1893221236172
"430430","01","001","43043001001",1.29966217168388,41.1638571003962
"430430","01","002","43043001002",1.36188527609533,41.1792925118695
"430430","01","002","43043001002",1.31067179517429,41.1887388707276
"430445","01","001","43044501001",0.259997858915756,40.7189183963953
"430445","02","001","43044502001",0.284648045839835,40.6354257357942
"430445","02","002","43044502002",0.324934486113258,40.6421291667009
"430458","01","001","43045801001",0.87323309515044,41.1004811963628
"430461","01","001","43046101001",1.28022818370812,41.5146165695628
"430477","01","001","43047701001",1.21592346073213,41.1522805448725
"430477","01","002","43047701002",1.22370789420545,41.1597680250645
"430477","02","001","43047702001",1.1846022724892,41.1616973485876
"430483","01","001","43048301001",0.475738277818655,41.0986459209568
"430496","01","001","43049601001",0.917923647327997,41.2691964119604
"430509","01","001","43050901001",1.43125309770001,41.1834073734351
"430516","01","001","43051601001",1.63641047922731,41.2170874076372
"430516","01","002","43051601002",1.62462159307765,41.205904216946
"430516","01","003","43051601003",1.63917803484233,41.1961708401346
"430516","01","004","43051601004",1.62529264725491,41.1941421064821
"430516","01","005","43051601005",1.6150217599488,41.2017612555222
"430521","01","001","43052101001",0.463503860280897,40.9026195372312
"430537","01","001","43053701001",0.924998001049564,41.159824135492
"430542","01","001","43054201001",1.0959339799104,41.3822733403697
"430542","02","001","43054202001",1.10556089746293,41.4267115958909
"430555","01","001","43055501001",0.815667019544894,41.145251691791
"430555","02","001","43055502001",0.815515215741614,41.1602199799633
"430568","01","001","43056801001",0.46886569330637,41.1714107529135
"430574","01","001","43057401001",0.998350756276219,41.2751379896997
"430580","01","001","43058001001",0.711943013354938,41.2009895448318
"430593","01","001","43059301001",1.25456381574787,41.3583288608054
"430607","01","001","43060701001",0.567504170550077,41.2614218302412
"430614","01","001","43061401001",1.2303347525791,41.4919077610527
"430629","01","001","43062901001",0.518346307867667,40.6587440950434
"430635","01","001","43063501001",0.439804387223513,40.6945996311922
"430640","01","001","43064001001",0.408581823824334,41.0673016154541
"430640","02","001","43064002001",0.445356830062168,41.0298149691115
"430653","01","001","43065301001",0.651921392046385,41.1421461067833
"430666","01","001","43066601001",1.24499783634512,41.2097966063926
"430672","01","001","43067201001",0.637233534841415,41.0292126764688
"430688","01","001","43068801001",0.463892722910942,40.6623837682558
"430691","01","001","43069101001",0.772433237741746,41.1913112564029
"430705","01","001","43070501001",0.747982999024879,41.1062564303363
"430712","01","001","43071201001",0.322971076728248,40.9370557840615
"430727","01","001","43072701001",0.740394937144755,41.1921920227266
"430733","01","001","43073301001",1.33125090515574,41.5561647292997
"430748","01","001","43074801001",1.54431921114743,41.2851372307818
"430751","01","001","43075101001",0.774364085218648,41.2998317791357
"430764","01","001","43076401001",0.801306757124759,41.1267175756061
"430770","01","001","43077001001",0.355081267776886,40.7213347958598
"430786","01","001","43078601001",0.530668252821832,40.7140328347925
"430799","01","001","43079901001",1.42915209845659,41.2632742696244
"430803","01","001","43080301001",1.22024803920054,41.2381831792255
"430810","01","001","43081001001",1.03397064155634,41.1877060666815
"430825","01","001","43082501001",0.73242297314355,41.132406325912
"430831","01","001","43083101001",1.20612687697664,41.2515341025955
"430846","01","001","43084601001",0.576941977313919,41.0416059073561
"430859","01","001","43085901001",0.706994874359845,41.1650042439399
"430862","01","001","43086201001",1.15598057151979,41.3977456694576
"430862","02","002","43086202002",1.19863498229732,41.3632033872266
"430862","02","003","43086202003",1.11835911021694,41.3388958806476
"430884","01","001","43088401001",1.00177024298291,41.1177420092189
"430897","01","001","43089701001",1.38561541778096,41.259715056223
"430901","01","001","43090101001",1.4871263094832,41.3314536561149
"430918","01","001","43091801001",1.09193215284116,41.2928053167529
"430923","01","001","43092301001",0.938819509175945,41.0795807484934
"430923","01","001","43092301001",0.974586296502892,41.1082263139517
"430923","01","002","43092301002",0.977255428386857,41.0561245267716
"430923","01","003","43092301003",0.981971291072818,41.0822000991889
"430923","01","004","43092301004",0.942066340910625,41.0396801212083
"430923","01","005","43092301005",0.928321098759548,41.0001189361787
"430923","01","006","43092301006",0.930813183374998,41.0084609349073
"430923","01","007","43092301007",0.937675154070285,41.0143817833199
"430923","01","008","43092301008",0.928782978093046,41.0232063599657
"430939","01","001","43093901001",0.586250644037444,41.0975859320851
"430939","01","002","43093901002",0.598542940317415,41.0832550736396
"430939","02","001","43093902001",0.606042275937547,41.1123369213222
"430944","01","001","43094401001",0.665547932899563,41.1053269471226
"430944","02","001","43094402001",0.668689210860366,41.0876324101125
"430957","01","001","43095701001",1.22196216578805,41.2023110525251
"430957","01","002","43095701002",1.18988093232439,41.1966471676522
"430957","01","002","43095701002",1.17621957635327,41.1975458453176
"430957","01","002","43095701002",1.20306003274372,41.1961101257592
"430960","01","001","43096001001",0.836699318807321,41.2689281471466
"430976","01","001","43097601001",1.37921477850472,41.1858149491159
"430982","01","001","43098201001",1.28984275847794,41.2526238449468
"430995","01","001","43099501001",0.663798177801184,41.2706158179187
"431009","01","001","43100901001",1.25793378396431,41.1692412184695
"431009","01","003","43100901003",1.26573130731715,41.1623147421326
"431016","01","001","43101601001",1.20038109942187,41.5202063063325
"431021","01","001","43102101001",0.408919106847336,40.9272824233169
"431037","01","001","43103701001",1.22148715240045,41.1786176345611
"431037","01","001","43103701001",1.17735182390339,41.1932273840972
"431037","01","001","43103701001",1.24477146913709,41.1872900475957
"431037","01","001","43103701001",1.19885337370154,41.2232007257225
"431042","01","001","43104201001",0.710014013841009,40.8929414800818
"431042","01","002","43104201002",0.660484331964182,40.8825622450838
"431055","01","001","43105501001",1.34961015319836,41.5019718525719
"431068","01","001","43106801001",0.501898588427159,41.0187084049943
"431074","01","001","43107401001",1.19199975379106,41.4206613138495
"431080","01","001","43108001001",1.31128798940217,41.3468847941557
"431093","01","002","43109301002",1.21335006918683,41.1823364044475
"431107","01","001","43110701001",0.347861642556995,41.1932396732653
"431114","01","001","43111401001",1.40493918003112,41.1822441641372
"431129","01","001","43112901001",0.845147506798677,41.2318051723276
"431135","01","001","43113501001",1.34003502211962,41.4068081144713
"431140","01","001","43114001001",0.855078060247964,41.1963988219687
"431153","01","001","43115301001",0.873127794247776,41.152078680677
"431166","01","001","43116601001",0.991430615745235,41.3147191217032
"431172","01","001","43117201001",0.411282453191406,40.9752547968069
"431188","01","001","43118801001",0.881254207006057,41.0543881876804
"431191","01","001","43119101001",1.29994063060443,41.2793244715811
"431205","01","001","43120501001",1.4298508090226,41.4205622040502
"431212","01","001","43121201001",0.614730359566478,40.9752399589212
"431227","01","001","43122701001",1.31576890587265,41.2177927866127
"431233","01","001","43123301001",1.10967612647748,41.1554518315649
"431233","01","002","43123301002",1.10453392877213,41.1558439035332
"431233","01","003","43123301003",1.10820539530991,41.1573801912913
"431233","02","001","43123302001",1.10598467569429,41.1545129640203
"431233","02","002","43123302002",1.10384727941826,41.1531371318944
"431233","02","003","43123302003",1.1001348148436,41.1555958660313
"431233","02","004","43123302004",1.10576368609585,41.151673598965
"431233","02","006","43123302006",1.10011396439247,41.1500961496716
"431233","02","007","43123302007",1.09974339507189,41.1531884356989
"431233","02","008","43123302008",1.1031805892166,41.1497257980937
"431233","02","009","43123302009",1.09992967341162,41.1566810596351
"431233","02","010","43123302010",1.10171598721877,41.1515079561194
"431233","02","011","43123302011",1.10454044069493,41.1508501552275
"431233","02","012","43123302012",1.10047148763503,41.1452871946606
"431233","02","013","43123302013",1.09830060788504,41.1550635219709
"431233","02","014","43123302014",1.09721935180608,41.1560335151928
"431233","02","015","43123302015",1.10198532844453,41.1478057476669
"431233","03","001","43123303001",1.10797510576808,41.1531445181271
"431233","03","003","43123303003",1.10768744709961,41.1506041447481
"431233","03","004","43123303004",1.11018353747417,41.1474027590736
"431233","03","005","43123303005",1.1127123470718,41.144220197075
"431233","03","007","43123303007",1.10729552764636,41.1420868965452
"431233","03","008","43123303008",1.10575071710724,41.1479072564716
"431233","03","009","43123303009",1.1088751850919,41.1495095917841
"431233","03","010","43123303010",1.10602194797681,41.1457337140807
"431233","03","011","43123303011",1.10819562270854,41.1462974052292
"431233","03","012","43123303012",1.11480294082159,41.1415513232343
"431233","03","013","43123303013",1.10350291260263,41.1454925418192
"431233","04","002","43123304002",1.11046831679376,41.1519573430335
"431233","04","003","43123304003",1.11256704815434,41.153752172685
"431233","04","004","43123304004",1.11508479575926,41.1537289535656
"431233","04","005","43123304005",1.1125010534676,41.1507239046797
"431233","04","007","43123304007",1.11142223325232,41.1489410415804
"431233","04","008","43123304008",1.11326369426245,41.1519817871065
"431233","05","001","43123305001",1.11342787615645,41.1564903184654
"431233","05","002","43123305002",1.11552779322542,41.1584613022423
"431233","05","003","43123305003",1.11390029889168,41.1598940653363
"431233","05","004","43123305004",1.11519409414803,41.1620195994327
"431233","05","005","43123305005",1.1124173753966,41.1593172541662
